"","ds","y","yhat","yhat_lower","yhat_upper","cutoff"
"372",2018-07-09,13,13.9365536321396,13.1159065776231,14.7807966380055,2018-07-05
"373",2018-07-10,12.09,13.9622821954873,13.1279493161649,14.6739988759901,2018-07-05
"374",2018-07-11,13.3,13.7780509552192,12.8688260937488,14.6326190708641,2018-07-05
"375",2018-07-12,13.3,13.7951410155431,13.042610530903,14.5996616906258,2018-07-05
"376",2018-07-13,14.2,13.7507931094044,12.9403173936079,14.5407783878707,2018-07-05
"377",2018-07-16,14.93,13.6906164351147,12.8881573171149,14.4991621240032,2018-07-05
"378",2018-07-17,14.33,13.7577183999923,12.9547730755987,14.5495228834889,2018-07-05
"379",2018-07-18,13.87,13.6189219235655,12.8096366843597,14.4544573136825,2018-07-05
"380",2018-07-19,13.8,13.6847069957058,12.9013174225078,14.4787381896729,2018-07-05
"381",2018-07-20,13.26,13.6914472952013,12.9175746162637,14.4316284081626,2018-07-05
"382",2018-07-23,13.71,13.7897130992789,12.9798917491178,14.5839506188842,2018-07-05
"383",2018-07-24,13.2,13.9082879108787,13.0804023761122,14.7569726169439,2018-07-05
"384",2018-07-25,13,13.818836555188,12.9652941958178,14.5801702412217,2018-07-05
"385",2018-07-26,13,13.9310555267863,13.1943468766435,14.7701788356928,2018-07-05
"386",2018-07-27,13,13.9806219481646,13.1448924005322,14.7793618297719,2018-07-05
"387",2018-07-30,13.68,14.1803650739763,13.3133091908848,14.9615023945473,2018-07-05
"388",2018-07-31,13.68,14.322591008448,13.5226508704798,15.0926804434895,2018-07-05
"389",2018-08-01,13.68,14.2514424982425,13.4715530044763,15.0122917210604,2018-07-05
"390",2018-08-02,13.51,14.3766579519285,13.5051665065382,15.1605777219193,2018-07-05
"391",2018-08-03,13.02,14.4340840855307,13.6261654964057,15.2182346409958,2018-07-05
"392",2018-08-06,13.39,14.6300142883115,13.8341398734801,15.4475530148401,2018-07-05
"393",2018-08-07,14.49,14.763472147026,13.9537609335124,15.581069194239,2018-07-05
"394",2018-08-08,13.89,14.680815120715,13.8811450104008,15.4538421506092,2018-07-05
"395",2018-08-09,13.73,14.7924641017599,13.9966535964253,15.5795263939514,2018-07-05
"396",2018-08-10,14.93,14.834973297691,14.0335750846988,15.6665727488525,2018-07-05
"397",2018-08-13,14.6,14.9850912717104,14.180590879546,15.8438566914818,2018-07-05
"398",2018-08-14,13.88,15.1051299429254,14.2940639534319,15.9429579782989,2018-07-05
"399",2018-08-15,14.14,15.010951743891,14.1642939310697,15.827877699992,2018-07-05
"400",2018-08-16,14.01,15.113451899314,14.2670968990059,15.8528805836855,2018-07-05
"401",2018-08-17,14.82,15.1495699750975,14.3438949120514,16.0073642318003,2018-07-05
"402",2018-08-20,13.88,15.299428139214,14.4827895557098,16.097573445196,2018-07-05
"403",2018-08-21,13.88,15.4259547090782,14.559487875693,16.2064854015603,2018-07-05
"404",2018-08-22,13.88,15.3414287999386,14.5101056240434,16.1579443939306,2018-07-05
"405",2018-08-23,12.98,15.4565260883813,14.6029034047872,16.2474907590388,2018-07-05
"406",2018-08-24,14.8,15.507880113626,14.7151809592103,16.3175619302091,2018-07-05
"407",2018-08-27,14.74,15.7151582694641,14.9268996557918,16.5674647484787,2018-07-05
"408",2018-08-28,13.8,15.8630957008305,15.0603729875699,16.7163226571395,2018-07-05
"409",2018-08-29,14.37,15.8002216976154,14.956695983255,16.5825474075838,2018-07-05
"410",2018-08-30,14.39,15.9366612991923,15.1058689781056,16.803927395526,2018-07-05
"411",2018-08-31,13,16.0085097756432,15.1720901799587,16.8063658882178,2018-07-05
"412",2018-09-03,12,16.2672877909385,15.4360585739754,17.0598854109952,2018-07-05
"413",2018-09-04,12,16.4276821372539,15.5733472285701,17.2751888199834,2018-07-05
"414",2018-09-05,13.2,16.3743804494669,15.5507602934342,17.2742461657244,2018-07-05
"415",2018-09-06,14.48,16.5173025931979,15.6876821017921,17.2757463755985,2018-07-05
"416",2018-09-07,13.45,16.5924202222837,15.8041180699554,17.4202550698478,2018-07-05
"417",2018-09-10,14.6,16.8417264900029,16.0410677959499,17.7171052915804,2018-07-05
"418",2018-09-11,16,16.9929330090448,16.1564675032227,17.8310495807349,2018-07-05
"419",2018-09-12,16,16.9278052817092,16.0491550226096,17.7658794543891,2018-07-05
"420",2018-09-13,16,17.0565804517237,16.2306146878033,17.8249829786172,2018-07-05
"421",2018-09-14,15.7,17.1155942263997,16.3150697061074,17.9058337566598,2018-07-05
"422",2018-09-17,14.9,17.3089433759796,16.5194259211853,18.1611688912571,2018-07-05
"423",2018-09-18,14.07,17.4403788930729,16.6574808262957,18.3195095811048,2018-07-05
"424",2018-09-19,14.07,17.3556242799347,16.5275743815154,18.1553927477224,2018-07-05
"425",2018-09-20,14.6,17.4653066306828,16.6626795504072,18.3021910473055,2018-07-05
"426",2018-09-21,15.5,17.5061149311468,16.6335599297908,18.3312022043621,2018-07-05
"427",2018-09-25,14,17.7722564604095,16.9584681336074,18.6408142644706,2018-07-05
"428",2018-09-26,14.37,17.6771878853803,16.8362673241691,18.502440994652,2018-07-05
"429",2018-09-27,13.88,17.7783881277038,16.9807875886842,18.6399957464976,2018-07-05
"430",2018-09-28,14.59,17.8124779863441,16.9160988893054,18.627307160854,2018-07-05
"431",2018-08-20,13.88,14.6641726818156,13.889186290458,15.4802500882947,2018-08-19
"432",2018-08-21,13.88,14.7671024545192,13.8635962878785,15.6190724064826,2018-08-19
"433",2018-08-22,13.88,14.6975272784847,13.8760363764836,15.5267493527213,2018-08-19
"434",2018-08-23,12.98,14.8033375459024,14.0015730955667,15.6273479788774,2018-08-19
"435",2018-08-24,14.8,14.8655149988079,14.0603643172701,15.742926781747,2018-08-19
"436",2018-08-27,14.74,15.0900063333792,14.3499876672454,15.9758395519766,2018-08-19
"437",2018-08-28,13.8,15.2065390918968,14.4206351173586,16.0317486141974,2018-08-19
"438",2018-08-29,14.37,15.150035709472,14.307995274541,15.9140962579902,2018-08-19
"439",2018-08-30,14.39,15.268066155337,14.4473883792835,16.0772633816534,2018-08-19
"440",2018-08-31,13,15.3413126590597,14.5468786165758,16.1457824298941,2018-08-19
"441",2018-09-03,12,15.5895949006865,14.8286398146687,16.4827402910891,2018-08-19
"442",2018-09-04,12,15.7102906894959,14.8770107460509,16.5024135981552,2018-08-19
"443",2018-09-05,13.2,15.6558728913612,14.8288928140146,16.5451791106172,2018-08-19
"444",2018-09-06,14.48,15.7738730235548,14.9549959801306,16.5528162824451,2018-08-19
"445",2018-09-07,13.45,15.8449874781729,15.0459955613471,16.6935068052011,2018-08-19
"446",2018-09-10,14.6,16.0751504281532,15.302644593383,16.9209018448027,2018-08-19
"447",2018-09-11,16,16.1864153720448,15.3541933010081,16.9703110299353,2018-08-19
"448",2018-09-12,16,16.1212204512853,15.2931340253746,16.9479178031018,2018-08-19
"449",2018-09-13,16,16.227346909257,15.4471653205325,17.0475464953675,2018-08-19
"450",2018-09-14,15.7,16.2857567741376,15.4761098632629,17.0639006274452,2018-08-19
"451",2018-09-17,14.9,16.4755419793275,15.6808160977276,17.3083907189933,2018-08-19
"452",2018-09-18,14.07,16.5734649175407,15.7219529661752,17.4977716248814,2018-08-19
"453",2018-09-19,14.07,16.4953782723406,15.7083761515123,17.3449927311225,2018-08-19
"454",2018-09-20,14.6,16.5892575958847,15.7373449487353,17.3874720750671,2018-08-19
"455",2018-09-21,15.5,16.6362243904995,15.7602940968177,17.5052809013187,2018-08-19
"456",2018-09-25,14,16.8879799798572,16.0450670505355,17.6712237347054,2018-08-19
"457",2018-09-26,14.37,16.8034312529976,15.9670839963159,17.6045987541924,2018-08-19
"458",2018-09-27,13.88,16.8917403786444,16.0641445388819,17.7342184131571,2018-08-19
"459",2018-09-28,14.59,16.9339025608671,16.0805411816667,17.7637589819361,2018-08-19
"460",2018-10-08,13.96,17.3326806025271,16.4387847616765,18.120257616478,2018-08-19
"461",2018-10-09,15.31,17.41023475579,16.5478490874192,18.1580103916839,2018-08-19
"462",2018-10-10,9.8,17.3111160247821,16.5484001017746,18.1357722622521,2018-08-19
"463",2018-10-11,9.8,17.3829371933762,16.5722367247466,18.1852816308019,2018-08-19
"464",2018-10-12,10.31,17.4064696445125,16.5784062352004,18.1928752120925,2018-08-19
"465",2018-10-15,15.14,17.4861330364439,16.6355635415752,18.2769796715313,2018-08-19
"466",2018-10-16,14.51,17.5448482413283,16.7786906836358,18.4246088489472,2018-08-19
"467",2018-10-17,15.89,17.4260089808966,16.6307446962966,18.273552681511,2018-08-19
"468",2018-10-18,16.08,17.4774576938157,16.6767005130971,18.3258611675411,2018-08-19
"469",2018-10-19,15.25,17.4802237237616,16.7141678143761,18.3492475317242,2018-08-19
"470",2018-10-22,16.43,17.4981152697049,16.6682997412132,18.3184484792959,2018-08-19
"471",2018-10-23,16.94,17.5374416498534,16.6570272584106,18.3381328569643,2018-08-19
"472",2018-10-24,17.18,17.4003366268835,16.5956240874358,18.2421443203016,2018-08-19
"473",2018-10-25,17.2,17.4349480927858,16.5496359998839,18.179883569247,2018-08-19
"474",2018-10-26,18.29,17.4225969116293,16.5610649371067,18.2892669953146,2018-08-19
"475",2018-10-29,18.09,17.4080430786136,16.6340516025716,18.2403902844157,2018-08-19
"476",2018-10-30,17.23,17.4415729112857,16.574573082529,18.3153335622929,2018-08-19
"477",2018-10-31,17.16,17.3014508335125,16.5482500417738,18.1376131176326,2018-08-19
"478",2018-11-01,16.7,17.3359266521234,16.4927931433257,18.1739319567567,2018-08-19
"479",2018-11-02,16.99,17.3263793815677,16.5019084135869,18.1124330166883,2018-08-19
"480",2018-11-05,17,17.3377706422202,16.5555502586646,18.2394638867744,2018-08-19
"481",2018-11-06,17,17.3855272358298,16.4966464497813,18.1405585190183,2018-08-19
"482",2018-11-07,16.87,17.2621742337007,16.4507958515352,18.1347334690234,2018-08-19
"483",2018-11-08,15.24,17.3157479865269,16.4388564028427,18.1380739207216,2018-08-19
"484",2018-11-09,16.76,17.3273736647263,16.5293281532497,18.1449939800628,2018-08-19
"485",2018-11-12,16.11,17.4116567889453,16.5826532296996,18.2515298646147,2018-08-19
"486",2018-11-13,15.98,17.4856567985014,16.6362849812635,18.2775394722317,2018-08-19
"487",2018-11-14,16.2,17.3888704654362,16.5042133328475,18.2075811973248,2018-08-19
"488",2018-11-15,16.23,17.4689182284544,16.6209888383798,18.3316971872422,2018-08-19
"489",2018-11-16,17.22,17.5064995297159,16.6581312043036,18.3209769385575,2018-08-19
"490",2018-10-08,13.96,15.2006232132668,14.3552644616158,16.0425038500279,2018-10-03
"491",2018-10-09,15.31,15.2498772844657,14.3554535782386,16.1116524391096,2018-10-03
"492",2018-10-10,9.8,15.1796037764721,14.2788466973917,16.0461515921208,2018-10-03
